Company,Content,Date,LinkSrc,Title,imgSrc
한국일보,새정치 윤리심판원 취업 청탁 논란 윤후덕 의원 직권조사윤후덕 새정치민주연합 의원의 ‘딸 대기업 취업 청탁 논란’이 거세지는 가 ,2015.08.17 21:32,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000081999,새누리 재선 의원 아들도 채용 특혜 의혹,No image
서울경제,합참 우리 대북방송 방해 의도을지훈련과 겹쳐 긴장감 고조 북한이 11년 만에 대남확성기 방송을 재개한 것으로 17일 알려졌다 ,2015.08.17 21:32,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=011&aid=0002726589,북한도 11년만에 대남확성기 방송 재개,No image
한겨레,[한겨레] 북쪽이 전방지역에서 대남 확성기 방송을 시작했다. 남쪽의 대북 확성기 방송 재개에 맞선 조치로 해석된다. 이로써 남북 ,2015.08.17 21:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285956,북도 대남 확성기 방송 재개,No image
KBS,<앵커 멘트>우리와 맞붙을 북한팀은 북한 축구영재의 요람이라는 평양국제축구학교 선수들인데요.KBS 취재진이 이 선수들을 직접 취 ,2015.08.17 21:23,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010209547,북 축구 영재의 요람 ‘평양국제축구학교’,https://imgnews.pstatic.net/image/origin/056/2015/08/17/10209547.jpg?type=ofullfill106_72
SBS,<앵커>그제(15일) 광복절을 기점으로 그동안 과거사 중심의 한중일 외교전이 실리 외교로 전환되는 분위기입니다. 먼저 ,2015.08.17 21:21,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000329077,한중일 실리외교 전환…동북아 주도권 외교전,https://imgnews.pstatic.net/image/origin/055/2015/08/17/329077.jpg?type=ofullfill106_72
노컷뉴스,사장 재량권 vs 명백한 배임 [CBS노컷뉴스 조은정 기자]캐나다 자원개발업체 하베스트의 부실 자회사 날(NARL)을 인 ,2015.08.17 21:21,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=079&aid=0002740216,하베스트 부실인수 강영원 첫 재판 신경전 '팽팽',https://imgnews.pstatic.net/image/origin/079/2015/08/17/2740216.jpg?type=ofullfill106_72
뉴스1,김양 전 국가보훈처장. © News1변호인 재판장과 함께 근무 경력 있어 연고 논란 가능성(서울=뉴스1) 성도현 기자 ,2015.08.17 21:20,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0001580295,'방산비리' 김양 변호인 줄사임에 광장 새로 선임(종합),https://imgnews.pstatic.net/image/origin/421/2015/08/17/1580295.jpg?type=ofullfill106_72
연합뉴스TV,여야 '국정감사 시기' 합의 불발[앵커]여야가 올해 국정감사 일정 조율에 나섰지만 또 다시 평행선을 달렸습니다. 9월이냐 1 ,2015.08.17 21:18,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000131207,여야 '국정감사 시기' 합의 불발,https://imgnews.pstatic.net/image/origin/422/2015/08/17/131207.jpg?type=ofullfill106_72
세계일보,최근 북한의 비무장지대(DMZ) ‘목함지뢰’ 도발을 계기로 우리 군이 대북 확성기 방송을 11년 만에 재개 ,2015.08.17 21:16,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0002892772,분단 역사의 산증인… 대남 대북 심리전 역사,No image
연합뉴스,(서울=연합뉴스) 이봉석 기자 = 북한이 세계 각지의 친북단체들을 동원해 한미연합군사훈련과 대북 확성기 방송을 중단하라며 여론몰 ,2015.08.17 21:14,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796924,북한 친북단체 동원 한미훈련·대북방송 중단하라 여론전,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796924.jpg?type=ofullfill106_72
연합뉴스,(서울=연합뉴스) 방현덕 기자 = 해군 해상작전 헬기 '와일드캣' 도입비리로 지난달 구속기소된 백범 김구의 손자 김양(62) 전 ,2015.08.17 21:13,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796923,'방산비리' 김양 이번엔 재판장과 '한솥밥 변호인' 선임,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796923.jpg?type=ofullfill106_72
KBS,<앵커 멘트> 박근혜 대통령은 을지 훈련 첫날을 맞아 을지 국가안전 보장회의와 을지 국무회의를 잇따라 주재했습니다. 박 대통령 ,2015.08.17 21:08,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010209539,박 대통령 “북 지뢰 명백한 도발…대비 태세 갖춰야”,https://imgnews.pstatic.net/image/origin/056/2015/08/17/10209539.jpg?type=ofullfill106_72
한국경제,대법원 전원합의체(주심 이상훈 대법관)는 불법정치자금 9억원을 받은 혐의로 2013년 9월 2심에서 징역 2년이 선고된 한명숙  ,2015.08.17 21:08,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=015&aid=0003408201,대법원 한명숙 '불법정치자금 상고심' 20일 선고,No image
KBS,<앵커 멘트> 여러분 안녕하십니까? 8월 17일 월요일 KBS 9시 뉴습니다. 첫 소식입니다. 우리 군의 대북 확성기 방송에  ,2015.08.17 21:07,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010209538,북한 11년 만에 대남 방송 재개…긴장 고조,https://imgnews.pstatic.net/image/origin/056/2015/08/17/10209538.jpg?type=ofullfill106_72
YTN,[앵커] 북한의 지뢰 도발에 대한 응징 차원에서 우리 군이 대북확성기 방송을 재개하자 북한도 11년 만에 대남 방송을 재개했습니 ,2015.08.17 21:02,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0000708217,북 대남방송 재개...최전방 긴장 고조,https://imgnews.pstatic.net/image/origin/052/2015/08/17/708217.jpg?type=ofullfill106_72
YTN,[앵커] 박근혜 대통령은 을지프리덤가디언 연습 첫날 평화통일을 이루기 위해서도 강력한 군사대비 태세가 전제돼야 한다고 강조했습니 ,2015.08.17 21:02,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0000708216,박근혜 대통령 북 지뢰 명백한 군사도발...軍 자세 다잡아야,https://imgnews.pstatic.net/image/origin/052/2015/08/17/708216.jpg?type=ofullfill106_72
YTN,[앵커] 인민군 최고위 인사인 리영길 총참모장과 김영철 정찰총국장이 북한의 광복 70주년 행사에 나란히 불참해 그 배경에 관심 ,2015.08.17 21:01,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0000708215,자취 감춘 北 군 수뇌부 이유는?,https://imgnews.pstatic.net/image/origin/052/2015/08/17/708215.jpg?type=ofullfill106_72
부산일보,지난 4일 발생한 비무장지대(DMZ) 지뢰도발 사건을 계기로 우리 군이 대북 확성기 방송을 11년 만에 재개한 가운데 북한군도 ,2015.08.17 21:00,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=082&aid=0000524742,북한군도 확성기 방송 재개…최전방 긴장수위 급상승,No image
YTN,[앵커] 대기업에 딸의 취업을 청탁했다는 의혹이 제기된 새정치민주연합 윤후덕 의원의 논란이 계속되자 새누리당 의원들이 국회 차 ,2015.08.17 20:59,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0000708208,與 윤후덕 징계해야...野 심학봉 제명해야,https://imgnews.pstatic.net/image/origin/052/2015/08/17/708208.jpg?type=ofullfill106_72
YTN,[앵커] 8월 임시국회가 구체적인 의사일정을 잡지 못한 채 공전을 거듭하고 있는 가운데 노동개혁과 재벌개혁을 둘러싼 여야의 기 ,2015.08.17 20:59,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0000708207,與 9월 초 노동개혁 법안 제출 vs. 野 재벌개혁부터,https://imgnews.pstatic.net/image/origin/052/2015/08/17/708207.jpg?type=ofullfill106_72
경향신문,새정치민주연합 이종걸 원내대표(58)가 취임 100일을 맞았다. 공무원연금 개혁 등 ‘밀당’이 계속됐던 여야 협상만큼이나 당내에 ,2015.08.17 20:57,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=032&aid=0002625326,새정치연합 이종걸 원내대표 100일 ... 문재인 대표와의 '구동존이',No image
뉴시스,檢 서울 마포구 전·현직 의원 '폭행시비' 고소 무혐의 【서울=뉴시스】오동현 기자 = 서울 마포구 전·현직 국회의원들의 폭행  ,2015.08.17 20:56,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=003&aid=0006700419,檢 서울 마포구 전·현직 의원 '쌍방고소' 무혐의,No image
연합뉴스,러시아측 南 통일부 장관·北 대외경제상 초청 성사시 나진-하산 프로젝트 등 남북러 경제협력 논의될 듯 (서울=연합뉴스) 김호준 ,2015.08.17 20:55,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796918,내달 초 러시아 극동서 남북 장관급 접촉 가능성,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796918.jpg?type=ofullfill106_72
JTBC,[앵커]이른바 '현대판 로스쿨 음서제' 문제가 계속 불거지고 있습니다. 음서제는 아시는 것처럼 고위 관리의 자제는 과거 시험을  ,2015.08.17 20:49,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000088380,또 '현대판 로스쿨 음서제'…의원 아들 특혜채용 논란,https://imgnews.pstatic.net/image/origin/437/2015/08/17/88380.jpg?type=ofullfill106_72
KBS,새누리당 윤상현 의원은 김무성 대표가 역점 과제로 추진 중인 오픈 프라이머리 이른바 '국민 공천제'의 대안을 마련할 필요가 있 ,2015.08.17 20:41,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=056&aid=0010209532,윤상현 “오픈프라이머리 어려워…당대표 해결책 내야”,No image
MBN,【 앵커멘트 】 북한이 지난 15일부터 기존보다 30분 늦춰진 표준시를 적용하면서 당장 개성공단도 영향을 받고 있습니다. 불과 ,2015.08.17 20:40,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0000748526,30분 늦춰진 개성공단 시계…생산차질은 없어,https://imgnews.pstatic.net/image/origin/057/2015/08/17/748526.jpg?type=ofullfill106_72
연합뉴스,(서울=연합뉴스) 정의화 국회의장(맨 오른쪽)이 17일 오후 의장 집무실에서 제2회 나눔장터 성금 전달식을 갖고 참석자들과 기념 ,2015.08.17 20:37,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796914,제2회 나눔장터 성금 전달식,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796914.jpg?type=ofullfill106_72
한겨레,[한겨레] 새정치민주연합 홍영표 의원(사진·인천 부평구을)은 17일 “조부의 친일 행각을 고백한 것을 후회하지 않으며 내년 총 ,2015.08.17 20:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285923,홍영표 의원 “친일 후손으로서 짊어져야 할 업보 내년 총선서 심판받겠다”,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285923.jpg?type=ofullfill106_72
한겨레,[한겨레] 작년 ‘헤론’ 선정 400억대 사업이규태 회장이 에이전트 맡아합수단 시험평가단 대령 소환군 기밀유출·로비 의혹 조사 ,2015.08.17 20:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285922,‘육군 무인정찰기’ 도입 비리도 수사 착수,No image
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한과 베트남의 친선협회결성 50돌에 즈음한 친선모임이 경상유치원에서 진행되었다고 조선중앙통신이  ,2015.08.17 20:28,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796908,북한-베트남 친선협회결성 50돌 즈음 친선모임,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796908.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한과 베트남의 친선협회결성 50돌에 즈음한 친선모임이 경상유치원에서 진행되었다고 조선중앙통신이  ,2015.08.17 20:28,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796907,북한-베트남 친선협회결성 50돌 즈음 친선모임,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796907.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한과 베트남의 친선협회결성 50돌에 즈음한 친선모임이 경상유치원에서 진행되었다고 조선중앙통신이  ,2015.08.17 20:28,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796906,북한-베트남 친선협회결성 50돌 즈음 친선모임,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796906.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한과 베트남의 친선협회결성 50돌에 즈음한 친선모임이 경상유치원에서 진행되었다고 조선중앙통신이  ,2015.08.17 20:28,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796905,북한-베트남 친선협회결성 50돌 즈음 친선모임,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796905.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한에서 열린 광복 70주년 기념 국제연대성행사에 참가한 친선 및 연대성단체 인사들에게 훈장 및  ,2015.08.17 20:28,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796896,북 광복 행사 참가 인사에 훈장 수여,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796896.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한에서 열린 광복 70주년 기념 국제연대성행사에 참가한 친선 및 연대성단체 인사들에게 훈장 및  ,2015.08.17 20:27,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796895,북 광복 행사 참가 인사에 훈장 수여,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796895.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한에서 열린 광복 70주년 기념 국제연대성행사에 참가한 친선 및 연대성단체 인사들에게 훈장 및  ,2015.08.17 20:27,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796894,북 광복 행사 참가 인사에 훈장 수여,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796894.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한에서 열린 광복 70주년 기념 국제연대성행사에 참가한 친선 및 연대성단체 인사들에게 훈장 및  ,2015.08.17 20:27,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796893,북 광복 행사 참가 인사에 훈장 수여,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796893.jpg?type=ofullfill106_72
연합뉴스,(평양 조선중앙통신=연합뉴스) 북한에서 열린 광복 70주년 기념 국제연대성행사에 참가한 친선 및 연대성단체 인사들에게 훈장 및  ,2015.08.17 20:27,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796892,북 광복 행사 참가 인사에 훈장 수여,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796892.jpg?type=ofullfill106_72
한겨레,[한겨레] 자신의 지역구에 사업장을 둔 대기업에 딸을 특채시켰다는 의혹을 받고 있는 윤후덕 새정치민주연합 의원이 당 윤리심판원에 ,2015.08.17 20:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285916,새정치 ‘지역구 대기업에 딸 취업청탁’ 윤후덕 ‘윤리심판원’ 회부,No image
한겨레,[한겨레] 이종걸 새정치 원내대표 100일 회견국회법 개정하면 ‘유연 대응’ 밝혀 이종걸 새정치민주연합 원내대표가 17일 오후  ,2015.08.17 20:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285915,이종걸 “‘성완종 리스트’ ‘미군 탄저균 반입’ 등  상임위 청문회로 진상규명 할수도,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285915.jpg?type=ofullfill106_72
한겨레,[한겨레] 최고위서 “주도하는 외교 해야”문재인 새정치민주연합 대표가 17일 박근혜 대통령의 중국 전승절 행사 참석을 공식 권유 ,2015.08.17 20:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285914,문재인 ‘박 대통령 중 전승절 행사 참석’ 공식 권유,No image
한겨레,[한겨레] 친박 세미나 참석해 ‘쓴소리’“2012년 정년연장 때임금피크 명시안해 아쉬움”“현재 ‘6-3-3-4’ 학제 2년 단 ,2015.08.17 20:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285913,김대환 “정부 정책 발표 때마다 가슴이 덜컥덜컥”,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285913.jpg?type=ofullfill106_72
한국일보,대립각 세우는 여야 대표선거제도 빅딜싸고 신경전5·24조치 해법에도 인식차김무성 뉴라이트 등 보수층 겨냥이승만 국부론·교과서  ,2015.08.17 20:25,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000081957,현안마다… 金·文 '선명성 기싸움',https://imgnews.pstatic.net/image/origin/469/2015/08/17/81957.jpg?type=ofullfill106_72
JTBC,[앵커]검찰은 김용판 전 청장을 선거법 위반 직권남용 등의 혐의로 기소하면서 권 의원의 진술을 중요한 증거로 삼았습니다. 권  ,2015.08.17 20:24,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000088376,권은희 진술 중요 증거 삼더니…'180도' 달라진 검찰,https://imgnews.pstatic.net/image/origin/437/2015/08/17/88376.jpg?type=ofullfill106_72
한국일보,새정치 이종걸 원내대표 100일민생중심 성장 경제 창출할 것 이종걸(왼쪽) 새정치민주연합 원내대표가 17일 국회에서 취임 1 ,2015.08.17 20:24,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000081955,文 대표와 다르지만 틀리지는 않아… 더 큰 갈등·균열 막는데 기여했다,https://imgnews.pstatic.net/image/origin/469/2015/08/17/81955.jpg?type=ofullfill106_72
JTBC,[앵커]검찰이 빠르면 내일(18일) 새정치민주연합 권은희 의원을 위증 혐의로 재판에 넘기기로 한 것으로 확인됐습니다. 권 의원 ,2015.08.17 20:23,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=437&aid=0000088375,검찰 '위증 혐의' 권은희 의원 이르면 내일 기소 방침,https://imgnews.pstatic.net/image/origin/437/2015/08/17/88375.jpg?type=ofullfill106_72
MBC,[뉴스데스크]◀ 앵커 ▶박근혜 대통령은 을지프리덤가디언 연습에 따른 국가안전보장회의와 국무회의를 주재했습니다.박 대통령은 확고한 ,2015.08.17 20:23,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=214&aid=0000528172,박 대통령 강력한 군사 대비태세 실전같은 훈련,https://imgnews.pstatic.net/image/origin/214/2015/08/17/528172.jpg?type=ofullfill106_72
MBC,[뉴스데스크]◀ 앵커 ▶북한과 마주한 최전방의 긴장이 고조되고 있습니다.북한의 지뢰도발로 우리 군이 확성기 방송을 재개하지 않았 ,2015.08.17 20:23,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=214&aid=0000528171,북한軍 대남확성기방송 재개 한미 UFG연습 시작,https://imgnews.pstatic.net/image/origin/214/2015/08/17/528171.jpg?type=ofullfill106_72
MBN,임병장 2심 선고 '사형',2015.08.17 20:23,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0000748507,임병장 2심 선고 '사형'…진심으로 사죄하는 모습 없었다,https://imgnews.pstatic.net/image/origin/057/2015/08/17/748507.jpg?type=ofullfill106_72
한국일보,국정과제 뒷받침 친박계 모임김대환 노사정 위원장 초청 세미나선택이 아닌 당위의 문제 힘 싣기김대환(왼쪽) 경제사회발전노사정위 ,2015.08.17 20:23,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=469&aid=0000081953,경쟁력강화포럼 '노동개혁' 지원사격,https://imgnews.pstatic.net/image/origin/469/2015/08/17/81953.jpg?type=ofullfill106_72
연합뉴스,법조인들 정보공개 청구,2015.08.17 20:22,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796891,정부법무공단에 국회의원 아들 변호사 '특혜 채용' 논란,No image
연합뉴스TV,'GOP 총기난사' 임 병장 軍 법원 2심서도 사형[앵커] 지난해 강원도 고성의 GOP에서 수류탄을 던지고 총기를 난사해 동료 ,2015.08.17 20:19,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000131201,'GOP 총기난사' 임 병장 軍 법원 2심서도 사형,https://imgnews.pstatic.net/image/origin/422/2015/08/17/131201.jpg?type=ofullfill106_72
MBN,【 앵커멘트 】 그럼 우리 국민은 5·24조치에 대해 어떤 생각을 하고 있을까요? MBN이 리얼미터에 의뢰해 긴급 여론조사를 해 ,2015.08.17 20:16,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0000748505,북한 사과 때까지 5·24조치 유지 49.1%,https://imgnews.pstatic.net/image/origin/057/2015/08/17/748505.jpg?type=ofullfill106_72
SBS,<앵커>박근혜 대통령은 을지 훈련 첫날 국무회의를 주재한 자리에서 북한의 지뢰 도발을 강력하게 비판했습니다. 불법적으 ,2015.08.17 20:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000329044,을지연습 시작…지뢰 사건은 명백한 군사도발,https://imgnews.pstatic.net/image/origin/055/2015/08/17/329044.jpg?type=ofullfill106_72
한겨레,[한겨레] ‘을지 국무회의’에서 비판 수위 높여,2015.08.17 20:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285909,박 대통령 대화 강조 이틀만에 “북 지뢰는 명백한 도발” 강경 발언,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285909.jpg?type=ofullfill106_72
한겨레,[한겨레] 김무성 새누리당 대표와 문재인 새정치민주연합 대표가 천안함 사건에 따른 대북 제재인 ‘5·24조치’ 해제 문제를 놓고 ,2015.08.17 20:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285908,새누리 “5·24 조치 해제 부적절”…새정치 “여당 대안도 없이 반대”,No image
한겨레,[한겨레] 국가정보원의 민간인 해킹 의혹 사건 진상규명을 위해 지난달 출범한 새정치민주연합의 국민정보지키기위원회가 사실상 별다른 ,2015.08.17 20:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285906,적반하장 새누리 비협조로 일관하더니 성과 없다며 “괴담”,No image
한겨레,[한겨레] 박근혜 정부 들어 계속 비공개50개 중앙행정기관도 누리집 부실공개공공기관 업무추진비 공개 의무화 무색경호실 “은폐 아 ,2015.08.17 20:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285905,대통령 경호실 업무추진비도 ‘비밀 경호’?,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285905.jpg?type=ofullfill106_72
한겨레,[한겨레] 국정원 ‘로그파일 제출 불가’ 고수핵심사안 진상규명 한계 부닥쳐내일 기자간담회 갖고 마무리과거 드러난 사실 재확인 그 ,2015.08.17 20:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=028&aid=0002285904,야당 ‘국정원 해킹 특위’ 빈손…민간인 사찰 ‘미궁’으로,https://imgnews.pstatic.net/image/origin/028/2015/08/17/2285904.jpg?type=ofullfill106_72
MBN,【 앵커멘트 】 새누리당이 5·24 대북 제재 조치를 해제하자는 새정치연합 문재인 대표의 제안을 사실상 거부했습니다. 문 대표는 ,2015.08.17 20:14,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0000748503,5·24 해제 놓고 여야 대표 거부 vs 유감,https://imgnews.pstatic.net/image/origin/057/2015/08/17/748503.jpg?type=ofullfill106_72
연합뉴스TV,비례대표 10명 중 9명 '지역구 갈아타기' 가닥[앵커] 비례대표 의원 10명 중 9명꼴로 지역구 의원으로 변신할 준비를 하고  ,2015.08.17 20:13,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000131200,비례대표 10명 중 9명 '지역구 갈아타기' 가닥,https://imgnews.pstatic.net/image/origin/422/2015/08/17/131200.jpg?type=ofullfill106_72
SBS,<앵커>북한군이 동부 전선 일부 지역에서 대남 확성기 방송을 시작했습니다. 우리 군의 대북 방송 재개에 대한 맞대응으 ,2015.08.17 20:12,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=055&aid=0000329043,北 확성기 방송 맞대응…미사일 도발 예의 주시,https://imgnews.pstatic.net/image/origin/055/2015/08/17/329043.jpg?type=ofullfill106_72
뉴스1,윤후덕 새정치민주연합 의원. © News1윤후덕 의원 외에 새누리당 의원 자녀도 법무공단 취업 특혜 의혹(서울=뉴스1) ,2015.08.17 20:12,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0001580256,국회의원 자녀들 여야 안가리고 '갑질 특혜취업',https://imgnews.pstatic.net/image/origin/421/2015/08/17/1580256.jpg?type=ofullfill106_72
MBN,【 앵커멘트 】 북한의 지뢰도발 응징 차원에서 우리 군이 11년 만에 대북 확성기 방송을 재개하자 북한도 대남 방송을 재개하며  ,2015.08.17 20:12,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0000748501,북한도 11년 만에 대남 확성기 방송 '맞불',https://imgnews.pstatic.net/image/origin/057/2015/08/17/748501.jpg?type=ofullfill106_72
연합뉴스,(서울=연합뉴스) 임기창 기자 = 강승규 전 새누리당 의원을 폭행한 혐의로 고소당한 새정치민주연합 노웅래 의원이 검찰에서 무혐의 ,2015.08.17 20:10,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0007796884,검찰 새정치 노웅래 의원 '폭행시비' 무혐의 처분,https://imgnews.pstatic.net/image/origin/001/2015/08/17/7796884.jpg?type=ofullfill106_72
MBN,【 앵커멘트 】 애초 다음 달 4일에 열기로 했던 국정감사가 또 한 달 이상 연기될 것으로 보입니다. 매년 나오던 '날림 국감' ,2015.08.17 20:10,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=057&aid=0000748500,여야 정쟁에 밀리는 국감…날림 국감 우려,https://imgnews.pstatic.net/image/origin/057/2015/08/17/748500.jpg?type=ofullfill106_72
연합뉴스TV,靑 광복절 경축사 후속조치 본격 착수[앵커]청와대는 박근혜 대통령이 광복절 경축사에서 밝힌 하반기 국정운영 방안의 후속조치에  ,2015.08.17 20:09,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=422&aid=0000131199,靑 광복절 경축사 후속조치 본격 착수,https://imgnews.pstatic.net/image/origin/422/2015/08/17/131199.jpg?type=ofullfill106_72
